title,duration,video_link
Functions in JavaScript | JavaScript Tutorial in Hindi #11,13:49,/watch?v=a_gwOwkbhZ0
While Loops in JavaScript | JavaScript Tutorial in Hindi #10,11:08,/watch?v=drEjyBSu33w
This VS Code Extension will replace Postman 🔥,8:40,/watch?v=wvT2j7Am6Kc
For Loops in JavaScript | JavaScript Tutorial in Hindi #9,19:40,/watch?v=XKyyM1VWtUE
JavaScript Chapter 2 - Practice Set on Operators and Conditionals | JavaScript Tutorial in Hindi #8,14:05,/watch?v=W77qmqrhCcA
Redis: This can change your Database Game - Here how!,11:09,/watch?v=rsHq4NPDEs0
Conditional expressions in JavaScript | JavaScript Tutorial in Hindi #7,20:59,/watch?v=s5Lu4QTjeL0
JavaScript Operators and Expressions | JavaScript Tutorial in Hindi #6,23:26,/watch?v=lsV8JQgSW1s
Unboxing a coder’s dream monitor | Mast hai ye 😍😍,9:29,/watch?v=nyA6LszulDg
JavaScript  Chapter 1 - Practice Set | JavaScript Tutorial in Hindi #5,12:25,/watch?v=vA-AAeqkpxM
Primitives and Objects in JavaScript | JavaScript Tutorial in Hindi #4,11:32,/watch?v=qpU3WIqRz9I
"const, let and var in JavaScript | JavaScript Tutorial in Hindi #3",12:58,/watch?v=Icev9Oxf0WA
Variables in JavaScript | JavaScript Tutorial in Hindi #2,13:34,/watch?v=Q4p8vRQX8uY
Introduction to JavaScript + Setup | JavaScript Tutorial in Hindi #1,13:46,/watch?v=ER9SspLe4Hg
Ultimate JavaScript Course - Announcement 🔥,1:57,/watch?v=29qFl5AOU9M
Should you use a secondary editor?,13:49,/watch?v=kxIKX9luh04
Finding Best Selling Products Using Public User Reviews & BrightData,53:34,/watch?v=aUzsnmUQnzI
Displaying All products in a Material UI Table | NextJs Tutorial for Beginners #79,15:54,/watch?v=BN8Phb1O6xo
Creating a Form for Adding Product | NextJs Tutorial for Beginners #78,15:50,/watch?v=NkGhs_n1PCg
Populating pages with pages from the template| NextJs Tutorial for Beginners #77,19:02,/watch?v=1Jk4U1zKh2M
Creating Pages for the Dashboard | NextJs Tutorial for Beginners #76,18:34,/watch?v=0pxed8jZtEQ
Conclusion & where to go from here | Portfolio Website + Blog Using Sanity.io #13,10:29,/watch?v=zpJQKHMVAYY
Adding NavBar Component & Other UI Fixes | Portfolio Website + Blog Using Sanity.io #12,13:10,/watch?v=5q87w5IvESw
Adding multiple profiles to our Portfolio | Portfolio Website + Blog Using Sanity.io #11,27:21,/watch?v=zwjuXxe12EA
Ultimate Docker Crash Course: Learn Docker within 30 Minutes!,33:23,/watch?v=WNUCAPKa44Y
Run VS Code on Mobile Phone For Free 📲,11:54,/watch?v=SjjAd5-vnO8
A closer look at GROQ | Portfolio Website + Blog Using Sanity.io #10,15:22,/watch?v=V3nfNmOYOtk
Fetching Blog Template for our Project  | Portfolio Website + Blog Using Sanity.io #9,17:37,/watch?v=7KpmAhzh1QU
Creating a Blog Page | Portfolio Website + Blog Using Sanity.io #8,18:00,/watch?v=RDecp8Tx_44
Creating Dashboard for Codeswear.com | NextJs Tutorial for Beginners #75,21:59,/watch?v=eV7j6B-IFoA
Fetching blogs in our homepage | Portfolio Website + Blog Using Sanity.io #7,19:55,/watch?v=Y8UcjiLUnIM
Adding Template to our Next.js project | Portfolio Website + Blog Using Sanity.io #6,13:11,/watch?v=LM4nnS8ffDc
Connecting Next.js app with Sanity.io | Portfolio Website + Blog Using Sanity.io #5,13:27,/watch?v=WtnCoAgi5gY
Creating a Next.js app for Frontend | Portfolio Website + Blog Using Sanity.io #4,18:27,/watch?v=uwRaIVKT_gk
Adding Rich Text to Blog in Sanity | Portfolio Website + Blog Using Sanity.io #3,19:48,/watch?v=dLYuR-thudk
Building Tic Tac Toe on iPhone 13 Pro Max Challenge (Multiplayer Game) 🔥,1:06:21,/watch?v=xoWyEvccJmk
Creating Content Structure for our Portfolio Site | Portfolio Website + Blog Using Sanity.io #2,16:19,/watch?v=ZA9Ra7GtRS8
Introduction to Sanity.io | Portfolio Website + Blog Using Sanity.io #1,10:33,/watch?v=LpCFF2hzPzs
Lets Build an Action Game Using JavaScript with Kaboom.js 💥 (from scratch),1:00:35,/watch?v=XjnvEw-iFDA
Deploying Codeswear.com to DigitalOcean | NextJs Tutorial for Beginners #74,17:31,/watch?v=G_9U6PPJNiE
Deploying our Strapi app to Digital ocean | Strapi Tutorial #10,23:34,/watch?v=pg7hJiL8id8
Creating Forgot Password Page | NextJs Tutorial for Beginners #73,45:54,/watch?v=RCdG2frnyxw
Microsoft Azure Developer League - An amazing platform from Microsoft for cloud computing,2:45,/watch?v=cfrHmDNs8nI
Adding Order Success Page | Strapi Tutorial #9,42:16,/watch?v=tEAR6y3yzHg
Creating MyAccount Section for CodesWear | NextJs Tutorial for Beginners #72,1:06:35,/watch?v=2M-ppGLItCE
PinCodes json + avoiding non serviceable Locations | NextJs Tutorial for Beginners #71,28:42,/watch?v=aQRDHGCuzJs
Adding a payment gateway + Order success page | Strapi Tutorial #8,1:05:30,/watch?v=aWNTMRPkf58
Creating a Python based email marketing bot on Replit 🔥,22:00,/watch?v=bzHhJXq1Eek
Displaying out of stock items | NextJs Tutorial for Beginners #70,13:31,/watch?v=uicIKWuuueE
PayTM checksum Tampering check | NextJs Tutorial for Beginners #69,28:46,/watch?v=M3lEFTouYMM
Showing Sidebar only for few pages | NextJs Tutorial for Beginners #68,27:32,/watch?v=yS07_L8Ze5M
"Creating Myntra Clone using HTML, CSS & JavaScript",1:15:49,/watch?v=xhWHf-bMElk
"Improving frontend: Adding Home, About & Contact | Strapi Tutorial #7",24:05,/watch?v=7RHqWAqkz3w
"Creating a Cart, Checkout and Buy button | Strapi Tutorial #6",31:30,/watch?v=KbMQIgBRkAQ
What are Environment Variables | Hacking?,6:11,/watch?v=KjZ3IakXzFA
Displaying products on our products page | Strapi Tutorial #5,34:26,/watch?v=yVlzCnUFlAA
"Creating a Calculator using HTML, CSS & JavaScript",34:04,/watch?v=TXCj39dGLlY
Creating a Next.js E-Commerce app with strapi | Strapi Tutorial #4,25:26,/watch?v=PC70h-OncUo
Project: Creating Ecommerce application with strapi | Strapi Tutorial #3,27:28,/watch?v=sGKDxmsmXqQ
Installing PostgreSQL & Connecting to Strapi | Strapi Tutorial #2,23:01,/watch?v=zBt0jzt-PAA
Top Websites To Find Hackathons With Big Prizes!,8:27,/watch?v=VWEowbox8EI
Complete Full Stack Web Developer Roadmap (2024 Edition),20:17,/watch?v=Vq-bgH0yq6Y
The Money Making Programming Language (Atleast for me)!,5:21,/watch?v=GsIPt0sv0JQ
Introduction to Strapi | Strapi Tutorial #1,25:15,/watch?v=CB3pEMl9TOA
How to get highest package in college?,10:47,/watch?v=5nbjgV4-sq4
Python Project: Tic Tac Toe Game in Python 🔥,24:19,/watch?v=E8fmDDtaHLU
🚫 Don't buy a MacBook 😢,9:30,/watch?v=3i2vD8GX1LM
Horizontal vs. Vertical Scaling - Learn Now!,6:29,/watch?v=3GGPsX-s5-M
What exactly is JamStack?,3:34,/watch?v=-gRbZZofr1c
Top money making skills in web development 🔥,7:19,/watch?v=geeCY4EJNXU
Your Future in Web Development... (The Truth),5:54,/watch?v=6AScfEUU_ME
"Creating a landing page using HTML, CSS & JavaScript 🔥",1:30:10,/watch?v=hZjLA45S8G8
Data Analysis on House Pricing Data using MongoDB Aggregation Pipelines,30:40,/watch?v=6-J4SgjIwoo
Kya Web Developer ko Graphic Designing seekhni chahiye?,8:56,/watch?v=1av6qiLznNM
PyMongo Tutorial & Connecting to a MongoDB Atlas Cluster Using Python,43:08,/watch?v=X3eSATZhXp0
Fixing Checkout Issues | NextJs Tutorial for Beginners #67,20:05,/watch?v=2r45xXlv2cM
Out of stock check in CodesWear.com | NextJs Tutorial for Beginners #66,44:27,/watch?v=5JHcQIV-Elo
Pincode to city & state | NextJs Tutorial for Beginners #65,31:46,/watch?v=PUqDmrzFv_0
Creating Order and Orders Page for the user | NextJs Tutorial for Beginners #64,38:14,/watch?v=9irZtvl5yjg
Initiating Order and Redirecting to Order Page | NextJs Tutorial for Beginners #63,53:41,/watch?v=5VE82TqOaiM
Should You buy an iPad? - The devil's advocate,5:14,/watch?v=_V6bpTZI9vQ
Adding Payment Gateway to Codeswear.com | NextJs Tutorial for Beginners #62,39:31,/watch?v=7VwmgpcDs9Y
Adding Environment Variables to Codeswear.com | NextJs Tutorial for Beginners #61,13:32,/watch?v=j2p4OwS5JwU
Creating Orders Page for Codeswear.com | NextJs Tutorial for Beginners #60,17:49,/watch?v=YyNiq8s6LzU
Adding React top loading bar to Codeswear.com | NextJs Tutorial for Beginners #59,13:22,/watch?v=nIjJBDvCbc8
Adding Login and Logout buttons to Codeswear.com | NextJs Tutorial for Beginners #58,29:42,/watch?v=aDvpxiHOd1E
Introduction to JWT | NextJs Tutorial for Beginners #57,11:06,/watch?v=tJ5Yfw183pI
Adding Encryption to login and signup for Codeswear.com | NextJs Tutorial for Beginners #56,15:26,/watch?v=12C1nBvTxl4
Creating Login Page for Codeswear.com | NextJs Tutorial for Beginners #55,18:49,/watch?v=DikbWjymyPE
Creating Signup Page for Codeswear.com | NextJs Tutorial for Beginners #54,21:37,/watch?v=OHlwNYFryuw
"Customizing Hoodies, Mugs & Stickers Page for Codeswear.com | NextJs Tutorial for Beginners #53",13:34,/watch?v=L_QiA3ka9HA
Adding React Toastify to Codeswear.com | NextJs Tutorial for Beginners #52,11:40,/watch?v=fAgMyd05A60
How Would I Learn Web Development in 2024 If I Could Start Over 🔥🔥,7:35,/watch?v=YRigbEVRSc8
"Making the ""Buy Now"" button for Codeswear.com | NextJs Tutorial for Beginners #51",12:49,/watch?v=QHFlaFG8udo
Replacing Dummy Text on Codeswear.com | NextJs Tutorial for Beginners #50,16:26,/watch?v=H6lhnl-1GqY
Displaying Tshirt Variants on product page | NextJs Tutorial for Beginners #49,52:45,/watch?v=iLd7e2RcFFs
Displaying Tshirts on Codeswear.com | NextJs Tutorial for Beginners #48,16:31,/watch?v=bufV6bW96Bc
Creating APIs for Codeswear.com | NextJs Tutorial for Beginners #47,26:11,/watch?v=2TdzZcVR_4g
Adding MongoDB Database to Codeswear.com | NextJs Tutorial for Beginners #46,13:47,/watch?v=Z6FzMFXHaq4
Creating Login & Signup Page Design for Codeswear.com | NextJs Tutorial for Beginners #45,14:40,/watch?v=pc2F7ECVc14
Creating Orders Page for Codeswear.com | NextJs Tutorial for Beginners #44,13:22,/watch?v=9EAALKzzaz0
Improving Sidebar & Checkout Page for Codeswear.com | NextJs Tutorial for Beginners #43,37:24,/watch?v=4_FkvAoC_zw
PHP in 8 Minutes 🔥,8:46,/watch?v=542oAYLGMNA
Creating Cart State for Codeswear.com | NextJs Tutorial for Beginners #42,41:37,/watch?v=sS-GyagLhJg
Adding Pincode Serviceability Check on Codeswear.com | NextJs Tutorial for Beginners #41,23:51,/watch?v=SzExD4Sn-xM
Designing Product Page for Codeswear.com | NextJs Tutorial for Beginners #40,11:10,/watch?v=ALF4Tzlm9YQ
Designing the Cart Sidebar for Codeswear.com | NextJs Tutorial for Beginners #39,31:53,/watch?v=u9_ePWVESU0
"Designing Mugs, Sticker & Hoodies page for Codeswear.com | NextJs Tutorial for Beginners #38",9:29,/watch?v=LxmXE7-Lh7w
Designing the Tshirts Page for Codeswear.com | NextJs Tutorial for Beginners #37,22:17,/watch?v=1sPWvaiSbkM
5 Top Skills to learn in 2024,1:40,/watch?v=C3DLkaTP0FI
"Creating NavBar, Footer & HomePage for Codeswear.com | NextJs Tutorial for Beginners #36",26:39,/watch?v=Fpqz4VPXlN8
Creating Pages for Codeswear.com | NextJs Tutorial for Beginners #35,8:06,/watch?v=kcwInHtJOkU
Codeswear.com - Project Setup using Tailwind CSS | NextJs Tutorial for Beginners #34,9:08,/watch?v=A_iHEF82ULg
Project 2: Codeswear.com - A Next.js powered E-Commerce Store | NextJs Tutorial for Beginners #33,6:43,/watch?v=NYXxqmUvRec
Adding huntingcoder.com Domain and  Search Console | NextJs Tutorial for Beginners #32,7:17,/watch?v=6cxxSgNF6-I
Tailwind CSS in 6 Minutes 🔥,6:19,/watch?v=S1rix8GXErc
Deploying Hunting Coder | NextJs Tutorial for Beginners #31,20:37,/watch?v=uBt7_-RIJjM
Adding Responsive Design to Hunting Coder | NextJs Tutorial for Beginners #30,15:03,/watch?v=E2dlagIvE6g
Adding Infinite Scroll to Hunting Coder | NextJs Tutorial for Beginners #29,21:38,/watch?v=GRUmg3SujN4
Django in 8 Minutes 🔥,8:03,/watch?v=rIWJWy3_njo
Styling Fixes in our Hunting coder Blog | NextJs Tutorial for Beginners #28,26:11,/watch?v=k_UvCSj8A4k
Designing the About Page | NextJs Tutorial for Beginners #27,6:43,/watch?v=Rd8gCtJ5aLo
Designing the /contact FrontEnd Page | NextJs Tutorial for Beginners #26,23:27,/watch?v=jp2lI31UUtw
Creating an API to save Contact Data | NextJs Tutorial for Beginners #25,16:48,/watch?v=nPsrKMmRlCE
Rendering HTML text using dangerouslySetInnerHTML in Next.js | NextJs Tutorial for Beginners #24,9:53,/watch?v=3nFlaIPs2PY
"Static site generation, getStaticProps() & getStaticPaths | NextJs Tutorial for Beginners #23",24:37,/watch?v=ZvitCMlb9-0
Flask in 6 Minutes 🔥,6:35,/watch?v=0HXg9_r_7MM
Server Side Rendering - getServerSideProps() in Next.js | NextJs Tutorial for Beginners #22,13:17,/watch?v=ZvGoW9p9at0
Prerendering Strategies in Next.js | NextJs Tutorial for Beginners #21,15:29,/watch?v=rabU9vZBoTg
Fetching BlogPost using /getblog Endpoint | NextJs Tutorial for Beginners #20,14:03,/watch?v=a0V9B9EsQY0
Using the API Endpoints | NextJs Tutorial for Beginners #19,22:30,/watch?v=T_aH6sRlj6A
JavaScript in 8 Minutes 👩‍💻,8:54,/watch?v=0vL_EhRMFN0
Creating endpoints to get one/all blogposts | NextJs Tutorial for Beginners #18,14:41,/watch?v=dDRDJfG2EAY
Introduction to API Routes in Next.js | NextJs Tutorial for Beginners #17,9:31,/watch?v=gCssfulsemc
Adding blog jsons as data | NextJs Tutorial for Beginners #16,11:38,/watch?v=XkFiZyYdJMo
Creating Blog and Blogpost page | NextJs Tutorial for Beginners #15,12:54,/watch?v=ccgK9ZCRU8w
Displaying Navbar on all pages | NextJs Tutorial for Beginners #14,7:55,/watch?v=40AkRpYSV04
Basic Cleanup of Hunting Coder Blog | NextJs Tutorial for Beginners #13,14:59,/watch?v=eLhlh2RZKRk
Styled jsx in Next.js | NextJs Tutorial for Beginners #12,9:45,/watch?v=pwHf-3stDeE
Java in 7 Minutes 🔥,7:19,/watch?v=walNht-t2DE
Adding Global Styles in Next.js | NextJs Tutorial for Beginners #11,8:35,/watch?v=dT4OExlRasA
Laptop models to buy around 70k budget,14:25,/watch?v=74oyFfAKbEI
Component Level CSS in Next.js | NextJs Tutorial for Beginners #10,10:57,/watch?v=_fEf0J10gs4
Link component in Next.js -  Understanding next/link | NextJs Tutorial for Beginners #9,8:29,/watch?v=_wpd1k3gN08
C++ in 5 Minutes 🔥,5:47,/watch?v=-33ywOXKh2M
"C++, Java or Python? The best Language for College Placements in India",5:28,/watch?v=E6Bi1TsyrKE
"Tailwind CSS Course Conclusion, Wrap-up & where to go from here",5:28,/watch?v=oEI1DubanW4
Creating Multiple Pages in Next.js | NextJs Tutorial for Beginners #8,11:41,/watch?v=32KkgR2xSLw
Blogging in 2024? 💻,11:58,/watch?v=1ka8gme6h0M
Image Component in Next.js | NextJs Tutorial for Beginners #7,17:14,/watch?v=yvA5vQ6-B7w
CSS in 7 Minutes 🔥,7:30,/watch?v=AP3_V7KXHs4
Head and Script Component in Next.js | NextJs Tutorial for Beginners #6,12:09,/watch?v=0oRZFuVZV3E
Project 1: Hunting Coder - A Coder's Blog | NextJs Tutorial for Beginners #5,10:19,/watch?v=9C5FS4bw4mM
5 Typing Softwares I used to improve typing speed 🔥,5:07,/watch?v=Y44b-mIz32Q
JavaScript and React Refresher for Next.js | NextJs Tutorial for Beginners #4,9:52,/watch?v=5Dd6JHmyLEc
"Don't Use HTML, CSS & JavaScript (Do this instead!)",7:23,/watch?v=hlcuk6v9e1s
Project 2: Microsoft Clone (Responsive) in Tailwind CSS: Tailwind Tutorial #15,1:33:32,/watch?v=CJ3TNK4lkDU
HTML in 9 Minutes (in Hindi) 🌐,9:09,/watch?v=Ut4RpySLM6Y
File Based Routing in Next.js | NextJs Tutorial for Beginners #3,16:09,/watch?v=zSxopWQF4cg
5 Typing Websites I used to Master Typing!,4:39,/watch?v=him70HTYyfI
Our first Next.js website | NextJs Tutorial for Beginners #2,21:04,/watch?v=ne_h515wcv4
Introduction to Next.js | NextJs Tutorial for Beginners #1,8:31,/watch?v=DZKOunP-WLQ
The Harsh Truth About Typing wrt Coding 😐,7:28,/watch?v=DeNmbOlNX2E
⚠WARNING: Don't Learn Tailwind CSS before Learning CSS!,5:56,/watch?v=sM5yYyQ1tOw
Is it impossible to master CSS?,8:00,/watch?v=Q1-j7BWID2g
Project 1: Facebook Clone in Tailwind CSS: Tailwind Tutorial #14,31:50,/watch?v=UeM-wAodKlM
Deploying a Tailwind Website to Production : Tailwind Tutorial #13,6:19,/watch?v=3eXWiQDYfIs
Customizing Tailwind CSS using tailwind.config.js file: Tailwind Tutorial #12,15:16,/watch?v=Baiqc3uba64
When to use @apply and @layer directive?: Tailwind Tutorial #11,8:05,/watch?v=fCHxFM6r9jI
C Language in 9 Minutes (in Hindi) 🔥,9:02,/watch?v=IygPoF9Y5O8
@layer Directive in Tailwind: Tailwind Tutorial #10,9:47,/watch?v=MjQ5vzWvWXE
@apply directive in Tailwind CSS: Tailwind Tutorial #9,13:29,/watch?v=VDJXpKaYzcg
"Hover, Focus & Other States in Tailwind CSS : Tailwind Tutorial #8",13:25,/watch?v=R6d5pRFulIk
Creating Responsive Designs in Tailwind CSS : Tailwind Tutorial #7,17:02,/watch?v=WGsiW_-2rZg
Square Bracket Notation in Tailwind CSS : Tailwind Tutorial #6,8:46,/watch?v=-cBzSOAyfd8
"Margins, Borders & Padding in Tailwind CSS : Tailwind Tutorial #5",12:18,/watch?v=OYdkBxbJFks
Fonts & Sizing : Tailwind Tutorial #4,15:10,/watch?v=YmkKCdCDpwM
Why use Tailwind CSS? : Tailwind Tutorial #3,14:10,/watch?v=aUunolbb1xU
Sweet Spot PC Build for ML & Android Studio 🔥,6:57,/watch?v=s7ZUx4iAmNE
Our First Tailwind CSS Website: Tailwind Tutorial #2,28:02,/watch?v=p0Q8SQSCoZg
Introduction to Tailwind CSS & Utility first Workflow: Tailwind Tutorial #1,18:00,/watch?v=L4_jarMnB0c
Python in 8 Minutes (in Hindi) 🐍,8:29,/watch?v=JdG1cVFyj5A
"Personal Portfolio website using pure HTML, CSS and JavaScript",2:12:11,/watch?v=eRTeF4MPnCg
Bootstrap in 2024 - A big NO ❓❓,11:09,/watch?v=lf4Tsw9UVvk
7 Coding Myths - Busted! 🕵️‍♂️,8:12,/watch?v=1Wz0AwQi9Ow
Why everyone should learn to Code in 2024? (The Reason!),5:06,/watch?v=o-pGGxbzvpY
Can you learn Coding post 30?,5:51,/watch?v=w_-QQ3bR4dw
What if you are not enjoying Coding?,9:38,/watch?v=2bFUq9Z5ZIk
What *is* Coding?,5:47,/watch?v=uV13Myyoee0
C vs C++ in 2024?,6:54,/watch?v=X3X0JsshY4k
Prims Minimum Spanning Tree Algorithm (Step by Step with examples),19:40,/watch?v=-_SzHb_ntHc
C++ करूँ या Java? [All Doubts Cleared],11:14,/watch?v=CmC10OvH3iY
Calculating Spanning tree Cost & Minimum Spanning Tree,15:52,/watch?v=luZNlCDJInM
Spanning Trees & maximum no of possible spanning trees for complete graphs,17:49,/watch?v=91Q3GlQugwc
NextJs in 7 Minutes 🔥,6:56,/watch?v=nresBvpaVH0
Hate Mathematics? Here's where Maths is not required for Coding?,11:19,/watch?v=VvprGKV5dKw
My Secret Technique to Learn a Programming Language/Technology (Step by Step),12:07,/watch?v=NgEs-17oUlY
DFS Implementation in C | C Code For Depth First Search,6:07,/watch?v=jQmlXAwUvZ4
Why are some people so good at coding? (Copy These),10:20,/watch?v=uap6-q9s8sw
Know this before upgrading to Windows 11 😡,7:26,/watch?v=gA2taINubLA
Depth First Search (DFS) Graph Traversal in Data Structures,10:52,/watch?v=4M1u4-eGlxU
Why I am Uninstalling Windows 11 😢,8:12,/watch?v=b6qAnJsU0Gk
BFS Implementation in C | C Code For Breadth First Search,12:03,/watch?v=_G3zzPOz61A
Breadth First Search (BFS) Graph Traversal in Data Structures,19:00,/watch?v=6dWUABpUky4
The Logic Building Mindset you need to solve any Competitive Coding Question!,16:21,/watch?v=ySk9BcKNQCg
How Much Does Coding Help in Stock Market (Money Making Tips) 🔥,10:23,/watch?v=VqHLaCO7jBw
Downsides of a being a Software Dev - by a Software Dev!,9:19,/watch?v=nTrYlARidJ8
Choose this out of Competitive Programming Vs Software Development in College!,7:03,/watch?v=xVH76Q11XBM
Windows 11 Upgrade + Get those missing features back! 🔥,8:39,/watch?v=FV8-9bap3sc
Which Resource to Choose for Learning Coding | Book? Videos? Text or...,15:12,/watch?v=RWIefXMrsG0
1.5 Lakhs/Month Coding Job Without a Degree? 😲😲,12:03,/watch?v=q9PjqYfl09U
Will Web Development Eventually Die?,10:30,/watch?v=1ZntLC_y6Zg
Graph traversal & Graph traversal algorithms,10:19,/watch?v=IF3BSU70EZo
Data Science vs Software development - Which career path is the most Rewarding?,9:06,/watch?v=KDCIycGqacU
"Representation of Graphs - Adjacency List, Adjacency Matrix & Other Representations",20:45,/watch?v=SwUNIiV6ePg
Dont Do Last Moment study but... (Few Personal Tricks),13:08,/watch?v=aseagWYsfq4
Introduction to Graphs | Graph Data Structure,18:01,/watch?v=TwdjOQMTaQ4
Perks of being a Software Engineer 😍😍 - Should you be one?,7:22,/watch?v=UPRiKP42EuM
"C Code For AVL Tree Insertion & Rotation (LL, RR, LR & RL Rotation)",31:29,/watch?v=Wdy36bumttg
How To Get Started With Coding (3 Minutes),3:08,/watch?v=1afG3puL8Yw
How I remember syntax while programming?,6:54,/watch?v=nUr0-s_2r48
"Tic Tac Toe Using only HTML, CSS & JavaScript 🔥🔥",1:19:37,/watch?v=sSLGP-_2gOI
How Long Does it Take to Learn a Programming Language? (Job Ready),5:15,/watch?v=1LnN1egaQ5Q
"Creating a Spotify Clone Using HTML, CSS & JavaScript Only | JavaScript Music Player🔥🔥",1:39:37,/watch?v=ANzPM5-lwXc
How Would I Learn To Code (If I Was To Start Over) 🔥🔥,9:28,/watch?v=v92rvZ9MftA
Should You Upgrade To Windows 11 Just Yet?,7:41,/watch?v=ym5dAu9gTPE
Should I Learn Web Development or Android Development? (The Answer!),14:23,/watch?v=a1CFxcTP3yQ
Introvert Vs Extrovert - Who gets more successful?,6:59,/watch?v=Rmb994oNlgk
Updating state from a different component in Redux | Complete React Course in Hindi #78,11:11,/watch?v=UX6Kf48qCvs
College Placements - Harsh Truth!,14:10,/watch?v=PO8ojZ7lhJ4
PC Builds for Coders - Budget PCs You Can Build This Festive Season 🔥,6:42,/watch?v=AdegbAUsfJY
Accessing State in Redux | Complete React Course in Hindi #77,5:44,/watch?v=TQGmTwrp_60
Laptop Models to Buy this Festive Season (Google Sheet Included) 🔥,10:03,/watch?v=V2sUqO3eSxs
"Student Offers, Cashbacks & Programs to join - Save Money as a student 🔥",6:18,/watch?v=s9lJP1yTK-E
Fastest Way To Get Started With Web Development (3 Minutes),3:25,/watch?v=N92vJhO6Nao
Creating a Redux Store | Complete React Course in Hindi #76,9:54,/watch?v=-uqTWF0GfxA
Avoid *these* Things in College (IMPORTANT!),6:19,/watch?v=On5yUPaYILs
Personal Early Realization Technique for productivity (3 minute technique) 🔥🔥,3:05,/watch?v=gpQH5dSI2Jc
Creating a Reducer & Action Creator in Redux | Complete React Course in Hindi #75,13:18,/watch?v=jGCW8ZUrcqE
College Will Not Teach You Coding - Here's Why!,10:25,/watch?v=4XfLk9-56sI
Mind you - This is the best Time to Start Coding 💻 🔥,7:25,/watch?v=nijRBxQmV9Q
Can You Learn Coding as a Commerce/Mechanical/Arts Student?,9:19,/watch?v=riBcg7j6PaU
Why should you (not) write GATE Exam?,11:43,/watch?v=RoussHHwZGI
5 Habits of Highly Successful Coders 🔥,7:55,/watch?v=cR-7tEpVTWI
Is English Important for Placements?,13:28,/watch?v=KoOhHr3_kTo
Can you Code a Product from Development to Deployment (as the only coder)?,6:07,/watch?v=Z2DZntrqM2g
99.9% Freelancers Will Fail Because of This!,12:10,/watch?v=2mLcebzCxw4
5 Coding Strategies I Wish I knew since First Year of College 🔥,9:14,/watch?v=31I0pV79MN0
"All About Hackathons - How to Find, Participate & Win? 🔥",12:24,/watch?v=vnmZAfIMNhA
Is the IIT tag really important? - My Opinions & Advises 🔥🔥,9:50,/watch?v=TdWBvp2xuQg
Setting up a React Application for Redux | Complete React Course in Hindi #74,9:47,/watch?v=hFyLMMj8Ncg
How to watch Online Coding Tutorials Effectively! 🔥🔥,8:01,/watch?v=VFoHJTRwOIQ
Introduction to Redux | Complete React Course in Hindi #73,8:49,/watch?v=JZQWKYjfZlQ
Fetching User Specific Notes in iNotebook | Complete React Course in Hindi #72,11:38,/watch?v=MP-_pkakBao
"Adding Alerts to Login, Signup & Notes Component of iNotebook | Complete React Course in Hindi #71",10:58,/watch?v=1mH7SPeFwbg
Should You use Libraries Or Code from Scratch?,8:20,/watch?v=lqGu3FhvX4o
5 JavaScript Concepts Everyone Should Learn! 🔥,28:49,/watch?v=xVpaF8527Qg
Should You Mention Copied Projects From Internet in Your Resume?,9:51,/watch?v=zJYhzgSI9pE
Adding SignUp Component to iNotebook | Complete React Course in Hindi #70,12:39,/watch?v=rw5NZB4P_0Q
Adding Login Component to iNotebook | Complete React Course in Hindi #69,20:25,/watch?v=S0nmMn2n82k
Adding Frontend Validation + Few Fixes in iNotebook | Complete React Course in Hindi #68,13:03,/watch?v=W8SmVTL-ToY
Updating Notes on edit in the UI using React | Complete React Course in Hindi #67,12:32,/watch?v=lcJXF2Svo-c
Adding a Modal for Editing Notes | Complete React Course in Hindi #66,17:17,/watch?v=J5hGX5_XZDk
"Adding ""fetch notes"" functionality to iNotebook | Complete React Course in Hindi #65",14:12,/watch?v=x-mYMGf7P6M
"Adding ""delete note"" functionality to iNotebook | Complete React Course in Hindi #64",6:45,/watch?v=MQpI6pc6J6s
Adding AddNote component to iNotebook | Complete React Course in Hindi #63,15:51,/watch?v=EseqvMqulAQ
Adding font awesome icons to iNotebook | Complete React Course in Hindi #62,11:41,/watch?v=pH37pK7kalA
iNotebook: Adding NoteItem in a Separate Note component | Complete React Course in Hindi #61,6:59,/watch?v=GsVXwTeMn4o
iNotebook: Fetching Notes from Context | Complete React Course in Hindi #60,6:20,/watch?v=94BdnDVHrP0
useLocation Hook in React | Complete React Course in Hindi #59,10:48,/watch?v=fqIZnugmDhY
useContext hook: Using React Context API | Complete React Course in Hindi #58,19:08,/watch?v=coM0JK6o3mo
Introduction to React Context API | Complete React Course in Hindi #57,10:29,/watch?v=3u9GZQN7ZUQ
Creating Navbar and Routes | Complete React Course in Hindi #56,10:59,/watch?v=x1Zs1kPqyxQ
iNotebook React Project Setup | Complete React Course in Hindi #55,11:20,/watch?v=hfjQLssL0hs
Endpoint for deleting a Note | Complete React Course in Hindi #54,9:52,/watch?v=vdfCuvV9WaE
Updating an existing Note | Complete React Course in Hindi #53,15:16,/watch?v=2rwfG4H2FCk
Fetching all notes & Adding a Note | Complete React Course in Hindi #52,16:44,/watch?v=nXKUJipczn0
Creating a middleware to decode user from a JWT | Complete React Course in Hindi #51,14:44,/watch?v=qY0PZ-z61EQ
Creating Login Endpoint & sending auth token| Complete React Course in Hindi #50,11:35,/watch?v=j9fcNuNx-DA
